要素番号	点番号	x	y	z
13	9	2.448075441506749e+00	-3.328201177351371e-01	-2.860087434995438e-14
13	10	2.499170671260781e+00	-3.466876226407681e-01	1.455119216092242e-01
13	11	2.641791932308647e+00	-3.882901373576613e-01	6.286206298500422e-01
13	12	2.635638039733564e+00	-1.738704892130602e-01	-3.289113158093678e-14
13	13	2.694564503869987e+00	-1.811150929302707e-01	1.601301583313769e-01
13	14	2.860903449146921e+00	-2.028489040819037e-01	6.942008727681185e-01
13	15	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
13	16	2.761613746147430e+00	-5.486381568891930e-16	1.651463949370321e-01
13	17	2.936091396392173e+00	-5.633094288336670e-16	7.167046823168248e-01
13	18	2.448075441506749e+00	-3.328201177351371e-01	-2.860087434995438e-14
13	19	2.447163235619155e+00	-3.328201177351373e-01	1.416210259992202e-01
13	20	2.433505125128794e+00	-3.328201177351373e-01	5.662802307300502e-01
13	21	2.635638039733565e+00	-1.738704892130600e-01	-3.292132156306658e-14
13	22	2.634741314923994e+00	-1.738704892130604e-01	1.556545332524842e-01
13	23	2.621314996704457e+00	-1.738704892130602e-01	6.224918675169724e-01
13	24	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
13	25	2.699108587510338e+00	-5.545669369242325e-16	1.604701203939149e-01
13	26	2.685761808628960e+00	-5.575074993360188e-16	6.417808471301495e-01
14	0	2.448075441506749e+00	-3.328201177351371e-01	-2.860087434995438e-14
14	1	2.447163235619155e+00	-3.328201177351373e-01	1.416210259992202e-01
14	2	2.433505125128794e+00	-3.328201177351373e-01	5.662802307300502e-01
14	3	2.635638039733565e+00	-1.738704892130600e-01	-3.292132156306658e-14
14	4	2.634741314923994e+00	-1.738704892130604e-01	1.556545332524842e-01
14	5	2.621314996704457e+00	-1.738704892130602e-01	6.224918675169724e-01
14	6	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
14	7	2.699108587510338e+00	-5.545669369242325e-16	1.604701203939149e-01
14	8	2.685761808628960e+00	-5.575074993360188e-16	6.417808471301495e-01
14	9	2.448075441506749e+00	-3.328201177351371e-01	-2.860087434995438e-14
14	10	2.395155799977529e+00	-3.189526128295068e-01	1.377301303892144e-01
14	11	2.225218317948938e+00	-2.773500981126148e-01	5.039398316100567e-01
14	12	2.635638039733561e+00	-1.738704892130602e-01	-3.287474940619664e-14
14	13	2.574918125977999e+00	-1.666258854958491e-01	1.511789081735939e-01
14	14	2.381726544261994e+00	-1.448920743442169e-01	5.507828622658247e-01
14	15	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
14	16	2.636603428873247e+00	-5.443801984100461e-16	1.557938458507958e-01
14	17	2.435432220865745e+00	-5.570317195243416e-16	5.668570119434688e-01
14	18	2.448075441506749e+00	-3.328201177351371e-01	-2.860087434995438e-14
14	19	2.343148364335903e+00	-3.050851079238761e-01	1.338392347792104e-01
14	20	2.016931510769084e+00	-2.218800784900926e-01	4.415994324900644e-01
14	21	2.635638039733560e+00	-1.738704892130601e-01	-3.284882404074557e-14
14	22	2.515094937032000e+00	-1.593812817786388e-01	1.467032830947019e-01
14	23	2.142138091819526e+00	-1.159136594753742e-01	4.790738570146782e-01
14	24	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
14	25	2.574098270236156e+00	-5.480466517539620e-16	1.511175713076778e-01
14	26	2.185102633102529e+00	-5.430380425776193e-16	4.919331767567923e-01
15	0	2.448075441506749e+00	-3.328201177351371e-01	-2.860087434995438e-14
15	1	2.343148364335903e+00	-3.050851079238761e-01	1.338392347792104e-01
15	2	2.016931510769084e+00	-2.218800784900926e-01	4.415994324900644e-01
15	3	2.635638039733560e+00	-1.738704892130601e-01	-3.284882404074557e-14
15	4	2.515094937032000e+00	-1.593812817786388e-01	1.467032830947019e-01
15	5	2.142138091819526e+00	-1.159136594753742e-01	4.790738570146782e-01
15	6	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
15	7	2.574098270236156e+00	-5.480466517539620e-16	1.511175713076778e-01
15	8	2.185102633102529e+00	-5.430380425776193e-16	4.919331767567923e-01
15	9	2.448075441506749e+00	-3.328201177351371e-01	-2.860087434995438e-14
15	10	2.343838937386843e+00	-3.050851079238760e-01	6.692116334222777e-02
15	11	2.028265416610640e+00	-2.218800784900926e-01	2.209500694897412e-01
15	12	2.635638039733560e+00	-1.738704892130602e-01	-3.286701489777162e-14
15	13	2.515774867145921e+00	-1.593812817786383e-01	7.335274207169881e-02
15	14	2.153348417487221e+00	-1.159136594753733e-01	2.396665934388590e-01
15	15	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
15	16	2.574774548234481e+00	-5.348233586587102e-16	7.555973332982016e-02
15	17	2.196270552329304e+00	-5.414287196346656e-16	2.460891541312748e-01
15	18	2.448075441506749e+00	-3.328201177351371e-01	-2.860087434995438e-14
15	19	2.344069154714519e+00	-3.050851079238761e-01	-2.631461922469304e-14
15	20	2.032050294337831e+00	-2.218800784900926e-01	-1.933257548135896e-14
15	21	2.635638039733560e+00	-1.738704892130601e-01	-3.284882404074557e-14
15	22	2.516001536422430e+00	-1.593812817786385e-01	-3.022725846691974e-14
15	23	2.157092026489041e+00	-1.159136594753732e-01	-2.201739059125289e-14
15	24	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
15	25	2.574999999999984e+00	-5.387920498155387e-16	-3.144681051504633e-14
15	26	2.199999999999985e+00	-5.385260774412762e-16	-2.299437511074313e-14
16	0	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
16	1	2.574999999999984e+00	-5.387920498155387e-16	-3.144681051504633e-14
16	2	2.199999999999985e+00	-5.385260774412762e-16	-2.299437511074313e-14
16	3	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
16	4	2.516001536422435e+00	1.593812817786359e-01	-3.007861714221861e-14
16	5	2.157092026489039e+00	1.159136594753707e-01	-2.202360677675048e-14
16	6	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
16	7	2.344069154714519e+00	3.050851079238745e-01	-2.628209073015921e-14
16	8	2.032050294337825e+00	2.218800784900889e-01	-1.928194951347291e-14
16	9	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
16	10	2.574774548234483e+00	-5.361352396099518e-16	-7.555973332987152e-02
16	11	2.196270552329306e+00	-5.373825207395452e-16	-2.460891541313160e-01
16	12	2.635638039733565e+00	1.738704892130577e-01	-3.290688231720435e-14
16	13	2.515774867145926e+00	1.593812817786359e-01	-7.335274207175010e-02
16	14	2.153348417487220e+00	1.159136594753709e-01	-2.396665934388995e-01
16	15	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
16	16	2.343838937386840e+00	3.050851079238744e-01	-6.692116334227441e-02
16	17	2.028265416610634e+00	2.218800784900889e-01	-2.209500694897734e-01
16	18	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
16	19	2.574098270236156e+00	-5.271348158610179e-16	-1.511175713077287e-01
16	20	2.185102633102528e+00	-5.144517597897960e-16	-4.919331767568308e-01
16	21	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
16	22	2.515094937032006e+00	1.593812817786360e-01	-1.467032830947554e-01
16	23	2.142138091819526e+00	1.159136594753707e-01	-4.790738570147159e-01
16	24	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
16	25	2.343148364335901e+00	3.050851079238743e-01	-1.338392347792567e-01
16	26	2.016931510769080e+00	2.218800784900888e-01	-4.415994324900951e-01
17	0	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
17	1	2.574098270236156e+00	-5.271348158610179e-16	-1.511175713077287e-01
17	2	2.185102633102528e+00	-5.144517597897960e-16	-4.919331767568308e-01
17	3	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
17	4	2.515094937032006e+00	1.593812817786360e-01	-1.467032830947554e-01
17	5	2.142138091819526e+00	1.159136594753707e-01	-4.790738570147159e-01
17	6	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
17	7	2.343148364335901e+00	3.050851079238743e-01	-1.338392347792567e-01
17	8	2.016931510769080e+00	2.218800784900888e-01	-4.415994324900951e-01
17	9	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
17	10	2.636603428873248e+00	-5.309090194349112e-16	-1.557938458508483e-01
17	11	2.435432220865748e+00	-5.000159822149884e-16	-5.668570119435163e-01
17	12	2.635638039733565e+00	1.738704892130577e-01	-3.290688231720435e-14
17	13	2.574918125978002e+00	1.666258854958468e-01	-1.511789081736476e-01
17	14	2.381726544261995e+00	1.448920743442141e-01	-5.507828622658719e-01
17	15	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
17	16	2.395155799977529e+00	3.189526128295055e-01	-1.377301303892639e-01
17	17	2.225218317948936e+00	2.773500981126129e-01	-5.039398316100966e-01
17	18	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
17	19	2.699108587510340e+00	-5.350423750129135e-16	-1.604701203939678e-01
17	20	2.685761808628961e+00	-5.229408858034623e-16	-6.417808471302000e-01
17	21	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
17	22	2.634741314923996e+00	1.738704892130576e-01	-1.556545332525424e-01
17	23	2.621314996704465e+00	1.738704892130579e-01	-6.224918675170293e-01
17	24	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
17	25	2.447163235619154e+00	3.328201177351362e-01	-1.416210259992711e-01
17	26	2.433505125128794e+00	3.328201177351362e-01	-5.662802307300985e-01
18	0	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
18	1	2.699108587510340e+00	-5.350423750129135e-16	-1.604701203939678e-01
18	2	2.685761808628961e+00	-5.229408858034623e-16	-6.417808471302000e-01
18	3	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
18	4	2.634741314923996e+00	1.738704892130576e-01	-1.556545332525424e-01
18	5	2.621314996704465e+00	1.738704892130579e-01	-6.224918675170293e-01
18	6	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
18	7	2.447163235619154e+00	3.328201177351362e-01	-1.416210259992711e-01
18	8	2.433505125128794e+00	3.328201177351362e-01	-5.662802307300985e-01
18	9	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
18	10	2.761613746147431e+00	-5.331243392695105e-16	-1.651463949370872e-01
18	11	2.936091396392173e+00	-5.226735602835618e-16	-7.167046823168839e-01
18	12	2.635638039733565e+00	1.738704892130577e-01	-3.290688231720435e-14
18	13	2.694564503869988e+00	1.811150929302682e-01	-1.601301583314343e-01
18	14	2.860903449146923e+00	2.028489040818995e-01	-6.942008727681824e-01
18	15	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
18	16	2.499170671260779e+00	3.466876226407667e-01	-1.455119216092781e-01
18	17	2.641791932308640e+00	3.882901373576584e-01	-6.286206298500968e-01
18	18	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
18	19	2.824118904784524e+00	-5.350788434016150e-16	-1.698226694802068e-01
18	20	3.186420984155395e+00	-5.125932008526754e-16	-7.916285175035702e-01
18	21	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
18	22	2.754387692815981e+00	1.883596966474785e-01	-1.646057834103291e-01
18	23	3.100491901589386e+00	2.318273189507413e-01	-7.659098780193385e-01
18	24	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
18	25	2.551178106902404e+00	3.605551275463968e-01	-1.494028172192852e-01
18	26	2.850078739488489e+00	4.437601569801785e-01	-6.909610289700965e-01
19	0	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
19	1	2.824118904784524e+00	-5.350788434016150e-16	-1.698226694802068e-01
19	2	3.186420984155395e+00	-5.125932008526754e-16	-7.916285175035702e-01
19	3	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
19	4	2.754387692815981e+00	1.883596966474785e-01	-1.646057834103291e-01
19	5	3.100491901589386e+00	2.318273189507413e-01	-7.659098780193385e-01
19	6	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
19	7	2.551178106902404e+00	3.605551275463968e-01	-1.494028172192852e-01
19	8	2.850078739488489e+00	4.437601569801785e-01	-6.909610289700965e-01
19	9	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
19	10	2.824779707313780e+00	-5.303546118905210e-16	-8.491163473667229e-02
19	11	3.196600591946171e+00	-5.305944771206606e-16	-3.957713732362946e-01
19	12	2.635638039733565e+00	1.738704892130577e-01	-3.290688231720435e-14
19	13	2.755052811481849e+00	1.883596966474785e-01	-8.230337234071114e-02
19	14	3.110756322261997e+00	2.318273189507414e-01	-3.829262518514641e-01
19	15	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
19	16	2.551855803584748e+00	3.605551275463965e-01	-7.470241566042168e-02
19	17	2.860590320508826e+00	4.437601569801786e-01	-3.454932039532118e-01
19	18	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
19	19	2.824999999999979e+00	-5.279054530032726e-16	-3.706331771591240e-14
19	20	3.199999999999978e+00	-5.429732996823674e-16	-4.556688033488419e-14
19	21	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
19	22	2.755274543044695e+00	1.883596966474785e-01	-3.551160396814914e-14
19	23	3.114184052978080e+00	2.318273189507413e-01	-4.360270548590634e-14
19	24	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
19	25	2.552081728298975e+00	3.605551275463969e-01	-3.088490662307232e-14
19	26	2.864100588675656e+00	4.437601569801788e-01	-3.787787822301467e-14
20	0	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
20	1	2.824999999999979e+00	-5.279054530032726e-16	-3.706331771591240e-14
20	2	3.199999999999978e+00	-5.429732996823674e-16	-4.556688033488419e-14
20	3	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
20	4	2.755274543044695e+00	1.883596966474785e-01	-3.551160396814914e-14
20	5	3.114184052978080e+00	2.318273189507413e-01	-4.360270548590634e-14
20	6	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
20	7	2.552081728298975e+00	3.605551275463969e-01	-3.088490662307232e-14
20	8	2.864100588675656e+00	4.437601569801788e-01	-3.787787822301467e-14
20	9	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
20	10	2.824779707313780e+00	-5.382703237858109e-16	8.491163473661476e-02
20	11	3.196600591946170e+00	-5.484271099453044e-16	3.957713732362240e-01
20	12	2.635638039733565e+00	1.738704892130577e-01	-3.290688231720435e-14
20	13	2.755052811481850e+00	1.883596966474785e-01	8.230337234065820e-02
20	14	3.110756322261998e+00	2.318273189507414e-01	3.829262518513952e-01
20	15	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
20	16	2.551855803584749e+00	3.605551275463966e-01	7.470241566037528e-02
20	17	2.860590320508826e+00	4.437601569801786e-01	3.454932039531587e-01
20	18	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
20	19	2.824118904784524e+00	-5.508732035979114e-16	1.698226694801492e-01
20	20	3.186420984155392e+00	-5.490075701722605e-16	7.916285175035017e-01
20	21	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
20	22	2.754387692815981e+00	1.883596966474785e-01	1.646057834102729e-01
20	23	3.100491901589386e+00	2.318273189507413e-01	7.659098780192717e-01
20	24	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
20	25	2.551178106902404e+00	3.605551275463969e-01	1.494028172192379e-01
20	26	2.850078739488488e+00	4.437601569801785e-01	6.909610289700402e-01
21	0	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
21	1	2.824118904784524e+00	-5.508732035979114e-16	1.698226694801492e-01
21	2	3.186420984155392e+00	-5.490075701722605e-16	7.916285175035017e-01
21	3	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
21	4	2.754387692815981e+00	1.883596966474785e-01	1.646057834102729e-01
21	5	3.100491901589386e+00	2.318273189507413e-01	7.659098780192717e-01
21	6	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
21	7	2.551178106902404e+00	3.605551275463969e-01	1.494028172192379e-01
21	8	2.850078739488488e+00	4.437601569801785e-01	6.909610289700402e-01
21	9	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
21	10	2.761613746147430e+00	-5.486381568891930e-16	1.651463949370321e-01
21	11	2.936091396392173e+00	-5.633094288336670e-16	7.167046823168248e-01
21	12	2.635638039733565e+00	1.738704892130577e-01	-3.290688231720435e-14
21	13	2.694564503869989e+00	1.811150929302681e-01	1.601301583313828e-01
21	14	2.860903449146924e+00	2.028489040818995e-01	6.942008727681223e-01
21	15	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
21	16	2.499170671260779e+00	3.466876226407665e-01	1.455119216092328e-01
21	17	2.641791932308637e+00	3.882901373576579e-01	6.286206298500479e-01
21	18	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
21	19	2.699108587510338e+00	-5.545669369242325e-16	1.604701203939149e-01
21	20	2.685761808628960e+00	-5.575074993360188e-16	6.417808471301495e-01
21	21	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
21	22	2.634741314923994e+00	1.738704892130574e-01	1.556545332524897e-01
21	23	2.621314996704463e+00	1.738704892130577e-01	6.224918675169758e-01
21	24	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
21	25	2.447163235619156e+00	3.328201177351364e-01	1.416210259992278e-01
21	26	2.433505125128793e+00	3.328201177351361e-01	5.662802307300575e-01
22	0	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
22	1	2.699108587510338e+00	-5.545669369242325e-16	1.604701203939149e-01
22	2	2.685761808628960e+00	-5.575074993360188e-16	6.417808471301495e-01
22	3	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
22	4	2.634741314923994e+00	1.738704892130574e-01	1.556545332524897e-01
22	5	2.621314996704463e+00	1.738704892130577e-01	6.224918675169758e-01
22	6	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
22	7	2.447163235619156e+00	3.328201177351364e-01	1.416210259992278e-01
22	8	2.433505125128793e+00	3.328201177351361e-01	5.662802307300575e-01
22	9	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
22	10	2.636603428873247e+00	-5.443801984100461e-16	1.557938458507958e-01
22	11	2.435432220865745e+00	-5.570317195243416e-16	5.668570119434688e-01
22	12	2.635638039733565e+00	1.738704892130577e-01	-3.290688231720435e-14
22	13	2.574918125978002e+00	1.666258854958466e-01	1.511789081735995e-01
22	14	2.381726544261995e+00	1.448920743442141e-01	5.507828622658277e-01
22	15	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
22	16	2.395155799977529e+00	3.189526128295056e-01	1.377301303892227e-01
22	17	2.225218317948935e+00	2.773500981126129e-01	5.039398316100628e-01
22	18	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
22	19	2.574098270236156e+00	-5.480466517539620e-16	1.511175713076778e-01
22	20	2.185102633102529e+00	-5.430380425776193e-16	4.919331767567923e-01
22	21	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
22	22	2.515094937032006e+00	1.593812817786359e-01	1.467032830947064e-01
22	23	2.142138091819525e+00	1.159136594753706e-01	4.790738570146796e-01
22	24	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
22	25	2.343148364335901e+00	3.050851079238743e-01	1.338392347792173e-01
22	26	2.016931510769078e+00	2.218800784900888e-01	4.415994324900688e-01
23	0	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
23	1	2.574098270236156e+00	-5.480466517539620e-16	1.511175713076778e-01
23	2	2.185102633102529e+00	-5.430380425776193e-16	4.919331767567923e-01
23	3	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
23	4	2.515094937032006e+00	1.593812817786359e-01	1.467032830947064e-01
23	5	2.142138091819525e+00	1.159136594753706e-01	4.790738570146796e-01
23	6	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
23	7	2.343148364335901e+00	3.050851079238743e-01	1.338392347792173e-01
23	8	2.016931510769078e+00	2.218800784900888e-01	4.415994324900688e-01
23	9	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
23	10	2.574774548234481e+00	-5.348233586587102e-16	7.555973332982016e-02
23	11	2.196270552329304e+00	-5.414287196346656e-16	2.460891541312748e-01
23	12	2.635638039733565e+00	1.738704892130577e-01	-3.290688231720435e-14
23	13	2.515774867145925e+00	1.593812817786359e-01	7.335274207170332e-02
23	14	2.153348417487219e+00	1.159136594753710e-01	2.396665934388603e-01
23	15	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
23	16	2.343838937386841e+00	3.050851079238744e-01	6.692116334223404e-02
23	17	2.028265416610635e+00	2.218800784900889e-01	2.209500694897431e-01
23	18	2.699999999999981e+00	-5.486436638066782e-16	-3.429863391722057e-14
23	19	2.574999999999984e+00	-5.387920498155387e-16	-3.144681051504633e-14
23	20	2.199999999999985e+00	-5.385260774412762e-16	-2.299437511074313e-14
23	21	2.635638039733566e+00	1.738704892130577e-01	-3.291117306534131e-14
23	22	2.516001536422435e+00	1.593812817786359e-01	-3.007861714221861e-14
23	23	2.157092026489039e+00	1.159136594753707e-01	-2.202360677675048e-14
23	24	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
23	25	2.344069154714519e+00	3.050851079238745e-01	-2.628209073015921e-14
23	26	2.032050294337825e+00	2.218800784900889e-01	-1.928194951347291e-14
24	0	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
24	1	2.344069154714519e+00	3.050851079238745e-01	-2.628209073015921e-14
24	2	2.032050294337825e+00	2.218800784900889e-01	-1.928194951347291e-14
24	3	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
24	4	1.848804647606523e+00	4.849210293223672e-01	-1.521227868016543e-14
24	5	1.671857925532014e+00	3.526698395071758e-01	-1.123091173004192e-14
24	6	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
24	7	1.199999999999998e+00	5.499999999999948e-01	-6.086232559650430e-16
24	8	1.199999999999998e+00	3.999999999999991e-01	-6.106757603002228e-16
24	9	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
24	10	2.343838937386840e+00	3.050851079238744e-01	-6.692116334227441e-02
24	11	2.028265416610634e+00	2.218800784900889e-01	-2.209500694897734e-01
24	12	1.907786888298026e+00	5.290047592607648e-01	-1.659504052927290e-14
24	13	1.848564209843375e+00	4.849210293223672e-01	-4.839450397922770e-02
24	14	1.667954170053420e+00	3.526698395071756e-01	-1.670356764222388e-01
24	15	1.199999999999998e+00	5.999999999999954e-01	-6.358587404368089e-16
24	16	1.199746173298336e+00	5.499999999999953e-01	-2.412427559246116e-02
24	17	1.195940512712443e+00	3.999999999999991e-01	-9.640693502633138e-02
24	18	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
24	19	2.343148364335901e+00	3.050851079238743e-01	-1.338392347792567e-01
24	20	2.016931510769080e+00	2.218800784900888e-01	-4.415994324900951e-01
24	21	1.907786888298027e+00	5.290047592607663e-01	-1.656736726981607e-14
24	22	1.847842978990193e+00	4.849210293223691e-01	-9.678334987206404e-02
24	23	1.656264281974613e+00	3.526698395071757e-01	-3.336514577864639e-01
24	24	1.199999999999998e+00	5.999999999999973e-01	-6.045305467257391e-16
24	25	1.198984780220129e+00	5.499999999999966e-01	-4.823953135910188e-02
24	26	1.183784282049668e+00	3.999999999999990e-01	-1.922378360100963e-01
25	0	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
25	1	2.343148364335901e+00	3.050851079238743e-01	-1.338392347792567e-01
25	2	2.016931510769080e+00	2.218800784900888e-01	-4.415994324900951e-01
25	3	1.907786888298027e+00	5.290047592607663e-01	-1.656736726981607e-14
25	4	1.847842978990193e+00	4.849210293223691e-01	-9.678334987206404e-02
25	5	1.656264281974613e+00	3.526698395071757e-01	-3.336514577864639e-01
25	6	1.199999999999998e+00	5.999999999999973e-01	-6.045305467257391e-16
25	7	1.198984780220129e+00	5.499999999999966e-01	-4.823953135910188e-02
25	8	1.183784282049668e+00	3.999999999999990e-01	-1.922378360100963e-01
25	9	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
25	10	2.395155799977529e+00	3.189526128295055e-01	-1.377301303892639e-01
25	11	2.225218317948936e+00	2.773500981126129e-01	-5.039398316100966e-01
25	12	1.907786888298026e+00	5.290047592607648e-01	-1.659504052927290e-14
25	13	1.877336533479740e+00	5.069628942915657e-01	-9.898988707719833e-02
25	14	1.774384281955850e+00	4.408372993839704e-01	-3.690048632305562e-01
25	15	1.199999999999998e+00	5.999999999999954e-01	-6.358587404368089e-16
25	16	1.198984780220129e+00	5.749999999999956e-01	-4.823953135910174e-02
25	17	1.183784282049669e+00	4.999999999999957e-01	-1.922378360100962e-01
25	18	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
25	19	2.447163235619154e+00	3.328201177351362e-01	-1.416210259992711e-01
25	20	2.433505125128794e+00	3.328201177351362e-01	-5.662802307300985e-01
25	21	1.907786888298026e+00	5.290047592607646e-01	-1.655130251480202e-14
25	22	1.906830087969288e+00	5.290047592607642e-01	-1.011964242823332e-01
25	23	1.892504281937088e+00	5.290047592607645e-01	-4.043582686746487e-01
25	24	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
25	25	1.198984780220129e+00	5.999999999999949e-01	-4.823953135910187e-02
25	26	1.183784282049669e+00	5.999999999999950e-01	-1.922378360100962e-01
26	0	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
26	1	2.447163235619154e+00	3.328201177351362e-01	-1.416210259992711e-01
26	2	2.433505125128794e+00	3.328201177351362e-01	-5.662802307300985e-01
26	3	1.907786888298026e+00	5.290047592607646e-01	-1.655130251480202e-14
26	4	1.906830087969288e+00	5.290047592607642e-01	-1.011964242823332e-01
26	5	1.892504281937088e+00	5.290047592607645e-01	-4.043582686746487e-01
26	6	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
26	7	1.198984780220129e+00	5.999999999999949e-01	-4.823953135910187e-02
26	8	1.183784282049669e+00	5.999999999999950e-01	-1.922378360100962e-01
26	9	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
26	10	2.499170671260779e+00	3.466876226407667e-01	-1.455119216092781e-01
26	11	2.641791932308640e+00	3.882901373576584e-01	-6.286206298500968e-01
26	12	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
26	13	1.936323642458837e+00	5.510466242299628e-01	-1.034029614874672e-01
26	14	2.010624281918322e+00	6.171722191375583e-01	-4.397116741187383e-01
26	15	1.199999999999998e+00	5.999999999999950e-01	-6.367104256086887e-16
26	16	1.198984780220129e+00	6.249999999999946e-01	-4.823953135910129e-02
26	17	1.183784282049669e+00	6.999999999999937e-01	-1.922378360100942e-01
26	18	2.448075441506750e+00	3.328201177351362e-01	-2.862684965433387e-14
26	19	2.551178106902404e+00	3.605551275463968e-01	-1.494028172192852e-01
26	20	2.850078739488489e+00	4.437601569801785e-01	-6.909610289700965e-01
26	21	1.907786888298026e+00	5.290047592607647e-01	-1.654733419053596e-14
26	22	1.965817196948383e+00	5.730884891991613e-01	-1.056094986926012e-01
26	23	2.128744281899557e+00	7.053396790143518e-01	-4.750650795628277e-01
